arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gemma3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,0,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 detecting intermittent shaking on Machine 4.,False,1,16810.42718887329,1661,78,False
gemma3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,1,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 detecting intermittent shaking on Machine 4.,False,1,16810.42718887329,1661,78,True
gemma3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,2,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 detecting intermittent shaking on Machine 4.,False,1,16810.42718887329,1661,78,True
gemma3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,0,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,16776.313543319702,1660,78,False
gemma3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,1,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,16776.313543319702,1660,78,True
gemma3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,2,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,16776.313543319702,1660,78,True
gemma3_4b__production,T04-typo50-v1,intermittent ibration on Machine 4,0,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,15862.491130828857,1659,78,False
gemma3_4b__production,T04-typo50-v1,intermittent ibration on Machine 4,1,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,15862.491130828857,1659,78,True
gemma3_4b__production,T04-typo50-v1,intermittent ibration on Machine 4,2,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking on Machine 4.,False,1,15862.491130828857,1659,78,True
gemma3_4b__production,T04-typo50-v2,intermittnet vibration on Machine 4,0,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,15913.16533088684,1659,77,False
gemma3_4b__production,T04-typo50-v2,intermittnet vibration on Machine 4,1,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,15913.16533088684,1659,77,True
gemma3_4b__production,T04-typo50-v2,intermittnet vibration on Machine 4,2,Xs0,MEDIUM,0.72,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,15913.16533088684,1659,77,True
gemma3_4b__production,T04-typo50-v3,intermittent vibraton on Machine 4,0,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,14266.87240600586,1659,77,False
gemma3_4b__production,T04-typo50-v3,intermittent vibraton on Machine 4,1,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,14266.87240600586,1659,77,True
gemma3_4b__production,T04-typo50-v3,intermittent vibraton on Machine 4,2,Xs0,MEDIUM,0.68,[gemma3:4b] Vibration sensor Xs0 showing intermittent shaking — potential imbalance.,False,1,14266.87240600586,1659,77,True
gemma3_4b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,0,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,14844.630718231201,1663,84,False
gemma3_4b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,1,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,14844.630718231201,1663,84,True
gemma3_4b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,2,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,14844.630718231201,1663,84,True
gemma3_4b__production,T05-typo25-v2,early sign of coolant flo drop on Machine 5,0,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential cooling system issue.,False,1,14615.846157073975,1662,81,False
gemma3_4b__production,T05-typo25-v2,early sign of coolant flo drop on Machine 5,1,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential cooling system issue.,False,1,14615.846157073975,1662,81,True
gemma3_4b__production,T05-typo25-v2,early sign of coolant flo drop on Machine 5,2,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential cooling system issue.,False,1,14615.846157073975,1662,81,True
gemma3_4b__production,T05-typo25-v3,early sign of coolant flwo drop on Machine 5,0,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential for reduced cooling capacity.,False,1,15202.361106872559,1663,82,False
gemma3_4b__production,T05-typo25-v3,early sign of coolant flwo drop on Machine 5,1,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential for reduced cooling capacity.,False,1,15202.361106872559,1663,82,True
gemma3_4b__production,T05-typo25-v3,early sign of coolant flwo drop on Machine 5,2,W3,LOW,0.62,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — potential for reduced cooling capacity.,False,1,15202.361106872559,1663,82,True
gemma3_4b__production,T05-typo50-v1,earyl sign of coolatn flow drpo on Machine 5,0,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17637.64786720276,1666,84,False
gemma3_4b__production,T05-typo50-v1,earyl sign of coolatn flow drpo on Machine 5,1,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17637.64786720276,1666,84,True
gemma3_4b__production,T05-typo50-v1,earyl sign of coolatn flow drpo on Machine 5,2,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17637.64786720276,1666,84,True
gemma3_4b__production,T05-typo50-v2,earyl sin of coolant flo drop on Machine 5,0,W3,MEDIUM,0.78,[gemma3:4b] Coolant flow sensor W3 showing a drop — possible cooling system issue.,False,1,17031.041383743286,1663,80,False
gemma3_4b__production,T05-typo50-v2,earyl sin of coolant flo drop on Machine 5,1,W3,MEDIUM,0.78,[gemma3:4b] Coolant flow sensor W3 showing a drop — possible cooling system issue.,False,1,17031.041383743286,1663,80,True
gemma3_4b__production,T05-typo50-v2,earyl sin of coolant flo drop on Machine 5,2,W3,MEDIUM,0.78,[gemma3:4b] Coolant flow sensor W3 showing a drop — possible cooling system issue.,False,1,17031.041383743286,1663,80,True
gemma3_4b__production,T05-typo50-v3,arly sign of coolajt flow dro on Machine 5,0,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17854.99119758606,1664,84,False
gemma3_4b__production,T05-typo50-v3,arly sign of coolajt flow dro on Machine 5,1,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17854.99119758606,1664,84,True
gemma3_4b__production,T05-typo50-v3,arly sign of coolajt flow dro on Machine 5,2,W3,LOW,0.68,[gemma3:4b] Coolant flow sensor W3 showing a slight drop — early warning of potential cooling system issue.,False,1,17854.99119758606,1664,84,True
gemma3_4b__production,T06-typo25-v1,bearin temperature spike on Machine 1,0,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15749.278545379639,1660,76,False
gemma3_4b__production,T06-typo25-v1,bearin temperature spike on Machine 1,1,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15749.278545379639,1660,76,True
gemma3_4b__production,T06-typo25-v1,bearin temperature spike on Machine 1,2,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15749.278545379639,1660,76,True
gemma3_4b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,0,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15827.782392501831,1660,80,False
gemma3_4b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,1,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15827.782392501831,1660,80,True
gemma3_4b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,2,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15827.782392501831,1660,80,True
gemma3_4b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,0,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15540.111541748047,1661,80,False
gemma3_4b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,1,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15540.111541748047,1661,80,True
gemma3_4b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,2,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — potential bearing failure imminent.,False,1,15540.111541748047,1661,80,True
gemma3_4b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,0,Xs2,MEDIUM,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a spike — potential overheating.,False,1,16381.377220153809,1660,73,False
gemma3_4b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,1,Xs2,MEDIUM,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a spike — potential overheating.,False,1,16381.377220153809,1660,73,True
gemma3_4b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,2,Xs2,MEDIUM,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a spike — potential overheating.,False,1,16381.377220153809,1660,73,True
gemma3_4b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,0,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,17117.3996925354,1662,76,False
gemma3_4b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,1,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,17117.3996925354,1662,76,True
gemma3_4b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,2,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,17117.3996925354,1662,76,True
gemma3_4b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,0,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15609.851121902466,1661,76,False
gemma3_4b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,1,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15609.851121902466,1661,76,True
gemma3_4b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,2,Xs2,HIGH,0.88,[gemma3:4b] Bearing temperature sensor Xs2 showing a significant spike — immediate bearing failure likely.,False,1,15609.851121902466,1661,76,True
gemma3_4b__production,T07-typo25-v1,otor temp anomaly on Machine 2,0,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating.,False,1,16063.016653060913,1659,98,False
gemma3_4b__production,T07-typo25-v1,otor temp anomaly on Machine 2,1,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating.,False,1,16063.016653060913,1659,98,True
gemma3_4b__production,T07-typo25-v1,otor temp anomaly on Machine 2,2,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating.,False,1,16063.016653060913,1659,98,True
gemma3_4b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,0,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18441.60032272339,1661,99,False
gemma3_4b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,1,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18441.60032272339,1661,99,True
gemma3_4b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,2,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18441.60032272339,1661,99,True
gemma3_4b__production,T07-typo25-v3,motor tem anomaly on Machine 2,0,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18350.395679473877,1659,99,False
gemma3_4b__production,T07-typo25-v3,motor tem anomaly on Machine 2,1,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18350.395679473877,1659,99,True
gemma3_4b__production,T07-typo25-v3,motor tem anomaly on Machine 2,2,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18350.395679473877,1659,99,True
gemma3_4b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,0,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating and failure.,False,1,15755.341291427612,1661,76,False
gemma3_4b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,1,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating and failure.,False,1,15755.341291427612,1661,76,True
gemma3_4b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,2,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor overheating and failure.,False,1,15755.341291427612,1661,76,True
gemma3_4b__production,T07-typo50-v2,motor tmep anomal on Machine 2,0,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18242.440462112427,1660,99,False
gemma3_4b__production,T07-typo50-v2,motor tmep anomal on Machine 2,1,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18242.440462112427,1660,99,True
gemma3_4b__production,T07-typo50-v2,motor tmep anomal on Machine 2,2,Xs3,HIGH,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly — potential motor winding overheating.,False,1,18242.440462112427,1660,99,True
gemma3_4b__production,T07-typo50-v3,moto tenp anomaly on Machine 2,0,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly – potential motor overheating.,False,1,18489.379167556763,1660,98,False
gemma3_4b__production,T07-typo50-v3,moto tenp anomaly on Machine 2,1,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly – potential motor overheating.,False,1,18489.379167556763,1660,98,True
gemma3_4b__production,T07-typo50-v3,moto tenp anomaly on Machine 2,2,Xs3,MEDIUM,0.78,[gemma3:4b] Motor temperature sensor Xs3 showing an anomaly – potential motor overheating.,False,1,18489.379167556763,1660,98,True
gemma3_4b__production,T08-typo25-v1,iol pressure surge on Machine 3,0,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,15690.335512161255,1660,75,False
gemma3_4b__production,T08-typo25-v1,iol pressure surge on Machine 3,1,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,15690.335512161255,1660,75,True
gemma3_4b__production,T08-typo25-v1,iol pressure surge on Machine 3,2,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,15690.335512161255,1660,75,True
gemma3_4b__production,T08-typo25-v2,oil pressure srge on Machine 3,0,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,14620.429039001465,1660,75,False
gemma3_4b__production,T08-typo25-v2,oil pressure srge on Machine 3,1,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,14620.429039001465,1660,75,True
gemma3_4b__production,T08-typo25-v2,oil pressure srge on Machine 3,2,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,14620.429039001465,1660,75,True
gemma3_4b__production,T08-typo25-v3,oil pressure surye on Machine 3,0,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,16088.73963356018,1660,75,False
gemma3_4b__production,T08-typo25-v3,oil pressure surye on Machine 3,1,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,16088.73963356018,1660,75,True
gemma3_4b__production,T08-typo25-v3,oil pressure surye on Machine 3,2,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,16088.73963356018,1660,75,True
gemma3_4b__production,T08-typo50-v1,okl pressure sruge on Machine 3,0,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a surge — potential hydraulic system failure.,False,1,16648.067235946655,1662,75,False
